Red-black tree:
1204.976186156273	2679.993651807308	6179.488252848387
1196.9691654667258	2664.9667490273714	6167.675563134253
1187.1234439313412	2654.684212990105	6135.277409106493
1164.409370161593	2711.235648021102	6246.428827755153
1168.1416425853968	2644.150069914758	6140.170825645328
1207.4630372226238	2686.9201716035604	6196.3251838460565
1189.8489696905017	2647.5073248147964	6116.788204759359
1176.7812445759773	2630.569837987423	6080.731265246868
1202.117326669395	2679.839358665049	6184.268328361213
1199.15209710598	2662.5031465664506	6147.963498719037
1160.2570218965411	2711.9598239660263	6240.051267668605
Scapegoat tree, alpha=0.8:
1136.0832564532757	2579.3903404846787	6016.342150978744
1186.5094127133489	2650.125300511718	6130.057039670646
1174.8089408501983	2619.3754887208343	6067.954884842038
1173.7254615873098	2626.063073053956	6101.17869079113
1189.7703548893332	2649.6781995519996	6127.6945024728775
1191.377225331962	2662.909264676273	6154.372466728091
1169.905143789947	2698.3616119250655	6239.282577298582
1172.6740142330527	2631.18580263108	6103.276644833386
1186.148475855589	2644.7710348293185	6112.57039476186
1142.943019978702	2646.7703403905034	6133.571141399443
1177.4593694135547	2640.1148857548833	6134.473387151957
1187.238541431725	2739.260571077466	6320.560398511589
1134.2338547110558	2586.116745136678	6022.620211355388
1176.8700685352087	2713.352208957076	6259.944641962647
1135.8773596584797	2584.7391793504357	6048.143434338272
1179.451528005302	2729.687986895442	6303.904612548649
1159.7439721226692	2627.1771444007754	6113.425147719681
1146.1158525198698	2563.372370786965	5968.489577993751
1217.83924754709	2716.5585178881884	6242.359654046595
1193.5700485482812	2665.0764383375645	6156.798930838704
1162.7308540046215	2598.7264048308134	6031.5332831814885
1173.8233268260956	2611.6451993584633	6053.041187115014
1165.901280939579	2695.1888566836715	6237.368226051331
1178.3299650996923	2643.3311058208346	6126.7169788479805
1183.6970373988152	2641.527835279703	6098.918294534087
1159.8582463338971	2686.1765291541815	6216.142175719142
1155.709670856595	2609.688804484904	6082.280044443905
1157.6848989352584	2680.064734071493	6200.611577369273
1126.164935529232	2555.210180580616	5955.785496160388
1183.2851050421596	2734.7783613950014	6330.946273170412
Scapegoat tree, alpha=0.9:
1159.0129425749183	2628.5597877576947	6134.524021297693
1143.9010743051767	2659.6052311360836	6165.90032633394
1138.913594186306	2587.8950394690037	6027.588260360062
1198.4699200838804	2666.7686821892858	6155.5948369205
1217.1130357310176	2704.3030466884375	6227.027182467282
1175.3140967339277	2624.976140446961	6085.445690900087
1220.4781249165535	2712.3339464887977	6249.594207853079
1188.5203598067164	2652.1033495664597	6126.894555054605
1180.5611122399569	2626.715684309602	6110.819268971682
1215.710949152708	2699.2767760530114	6231.128813698888
1193.3196289464831	2760.322814807296	6368.916465900838
1139.906581491232	2592.4043375998735	6044.635387137532
1196.6285640373826	2664.971262216568	6176.321147941053
1197.344464249909	2667.7063312381506	6160.796626470983
1184.0536464005709	2650.4749916493893	6108.507694676518
1170.859663747251	2612.61990852654	6047.306404449046
1203.3664276823401	2678.9436480030417	6194.8483576998115
1161.31092607975	2686.8020854890347	6198.2683427631855
1133.175265043974	2570.957088842988	6002.820351161063
1160.443183965981	2594.841522164643	6014.178104698658
1192.8613856434822	2660.7036190107465	6150.300691835582
1196.5709179639816	2666.2380024790764	6160.554945468903
1186.7796890437603	2644.62161436677	6115.19490648061
1202.0887229591608	2674.8379208147526	6179.9287823960185
1227.053664624691	2822.55429122597	6493.048833683133
1142.9959908127785	2596.525102853775	6078.377436846495
1189.7569624707103	2644.5234371349216	6112.426400184631
1179.362628608942	2627.220969647169	6085.96832677722
1219.401522539556	2711.697204038501	6244.359680451453
1188.3354056626558	2690.6594522297382	6202.96445954591
